"","V1","V2"
"64237",1633,1641
"64238",1633,1663
"64239",1633,1674
"64240",1633,1675
"64241",1633,1679
"64242",1633,1687
"64243",1633,1691
"64244",1633,1692
"64245",1633,1693
"64246",1633,1703
"64247",1633,1706
"64248",1633,1717
"64249",1633,1728
"64250",1633,1733
"64251",1633,1735
"64252",1633,1742
"64253",1633,1749
"64254",1633,1750
"64255",1633,1755
"64256",1633,1757
"64257",1633,1760
"64258",1633,1764
"64259",1633,1779
"64260",1633,1786
"64261",1633,1789
"64262",1633,1799
"64263",1634,1402
"64264",1634,1420
"64265",1634,1432
"64266",1634,1436
"64267",1634,1441
"64268",1634,1453
"64269",1634,1455
"64270",1634,1459
"64271",1634,1460
"64272",1634,1462
"64273",1634,1465
"64274",1634,1467
"64275",1634,1471
"64276",1634,1474
"64277",1634,1481
"64278",1634,1484
"64279",1634,1488
"64280",1634,1492
"64281",1634,1497
"64282",1634,1506
"64283",1634,1514
"64284",1634,1521
"64285",1634,1523
"64286",1634,1529
"64287",1634,1535
"64288",1634,1539
"64289",1634,1545
"64290",1634,1551
"64291",1634,1554
"64292",1634,1564
"64293",1634,1566
"64294",1634,1570
"64295",1634,1574
"64296",1634,1576
"64297",1634,1580
"64298",1634,1591
"64299",1634,1612
"64300",1634,1623
"64301",1634,1624
"64302",1634,1642
"64303",1634,1647
"64304",1634,1654
"64305",1634,1658
"64306",1634,1671
"64307",1634,1675
"64308",1634,1682
"64309",1634,1684
"64310",1634,1690
"64311",1634,1694
"64312",1634,1698
"64313",1634,1703
"64314",1634,1706
"64315",1634,1708
"64316",1634,1709
"64317",1634,1710
"64318",1634,1711
"64319",1634,1714
"64320",1634,1721
"64321",1634,1728
"64322",1634,1730
"64323",1634,1736
"64324",1634,1740
"64325",1634,1746
"64326",1634,1751
"64327",1634,1755
"64328",1634,1759
"64329",1634,1763
"64330",1634,1766
"64331",1634,1771
"64332",1634,1774
"64333",1634,1775
"64334",1634,1776
"64335",1634,1777
"64336",1634,1783
"64337",1634,1785
"64338",1634,1792
"64339",1634,1795
"64340",1634,1796
"64341",1634,1800
"64342",1635,1404
"64343",1635,1405
"64344",1635,1406
"64345",1635,1408
"64346",1635,1421
"64347",1635,1423
"64348",1635,1426
"64349",1635,1437
"64350",1635,1438
"64351",1635,1441
"64352",1635,1451
"64353",1635,1455
"64354",1635,1456
"64355",1635,1462
"64356",1635,1468
"64357",1635,1470
"64358",1635,1471
"64359",1635,1475
"64360",1635,1476
"64361",1635,1482
"64362",1635,1487
"64363",1635,1501
"64364",1635,1503
"64365",1635,1507
"64366",1635,1512
"64367",1635,1517
"64368",1635,1524
"64369",1635,1528
"64370",1635,1535
"64371",1635,1536
"64372",1635,1540
"64373",1635,1543
"64374",1635,1550
"64375",1635,1554
"64376",1635,1555
"64377",1635,1562
"64378",1635,1567
"64379",1635,1569
"64380",1635,1572
"64381",1635,1577
"64382",1635,1586
"64383",1635,1587
"64384",1635,1588
"64385",1635,1591
"64386",1635,1592
"64387",1635,1594
"64388",1635,1595
"64389",1635,1597
"64390",1635,1599
"64391",1635,1613
"64392",1635,1619
"64393",1635,1620
"64394",1635,1628
"64395",1635,1629
"64396",1635,1633
"64397",1635,1639
"64398",1635,1641
"64399",1635,1644
"64400",1635,1654
"64401",1635,1656
"64402",1635,1659
"64403",1635,1674
"64404",1635,1675
"64405",1635,1676
"64406",1635,1678
"64407",1635,1684
"64408",1635,1696
"64409",1635,1697
"64410",1635,1698
"64411",1635,1700
"64412",1635,1709
"64413",1635,1713
"64414",1635,1716
"64415",1635,1717
"64416",1635,1718
"64417",1635,1721
"64418",1635,1725
"64419",1635,1726
"64420",1635,1735
"64421",1635,1736
"64422",1635,1739
"64423",1635,1751
"64424",1635,1760
"64425",1635,1761
"64426",1635,1763
"64427",1635,1767
"64428",1635,1771
"64429",1635,1779
"64430",1635,1782
"64431",1635,1793
"64432",1635,1796
"64433",1635,1797
"64434",1635,1798
"64435",1636,1405
"64436",1636,1415
"64437",1636,1420
"64438",1636,1432
"64439",1636,1439
"64440",1636,1449
"64441",1636,1452
"64442",1636,1453
"64443",1636,1455
"64444",1636,1456
"64445",1636,1461
"64446",1636,1464
"64447",1636,1471
"64448",1636,1477
"64449",1636,1480
"64450",1636,1484
"64451",1636,1489
"64452",1636,1490
"64453",1636,1492
"64454",1636,1494
"64455",1636,1495
"64456",1636,1506
"64457",1636,1507
"64458",1636,1512
"64459",1636,1526
"64460",1636,1530
"64461",1636,1538
"64462",1636,1541
"64463",1636,1544
"64464",1636,1554
"64465",1636,1556
"64466",1636,1562
"64467",1636,1567
"64468",1636,1574
"64469",1636,1579
"64470",1636,1590
"64471",1636,1595
"64472",1636,1602
"64473",1636,1603
"64474",1636,1604
"64475",1636,1609
"64476",1636,1616
"64477",1636,1626
"64478",1636,1627
"64479",1636,1630
"64480",1636,1638
"64481",1636,1639
"64482",1636,1644
"64483",1636,1651
"64484",1636,1663
"64485",1636,1667
"64486",1636,1668
"64487",1636,1678
"64488",1636,1684
"64489",1636,1685
"64490",1636,1698
"64491",1636,1700
"64492",1636,1701
"64493",1636,1702
"64494",1636,1704
"64495",1636,1708
"64496",1636,1714
"64497",1636,1715
"64498",1636,1719
"64499",1636,1722
"64500",1636,1725
"64501",1636,1728
"64502",1636,1732
"64503",1636,1740
"64504",1636,1744
"64505",1636,1745
"64506",1636,1748
"64507",1636,1751
"64508",1636,1752
"64509",1636,1755
"64510",1636,1757
"64511",1636,1766
"64512",1636,1767
"64513",1636,1768
"64514",1636,1774
"64515",1636,1779
"64516",1636,1785
"64517",1636,1786
"64518",1636,1798
"64519",1636,1800
"64520",1637,1401
"64521",1637,1402
"64522",1637,1417
"64523",1637,1424
"64524",1637,1428
"64525",1637,1430
"64526",1637,1433
"64527",1637,1437
"64528",1637,1439
"64529",1637,1443
"64530",1637,1444
"64531",1637,1450
"64532",1637,1457
"64533",1637,1469
"64534",1637,1472
"64535",1637,1474
"64536",1637,1480
"64537",1637,1482
"64538",1637,1487
"64539",1637,1504
"64540",1637,1507
"64541",1637,1509
"64542",1637,1513
"64543",1637,1516
"64544",1637,1517
"64545",1637,1518
"64546",1637,1521
"64547",1637,1530
"64548",1637,1531
"64549",1637,1536
"64550",1637,1539
"64551",1637,1540
"64552",1637,1541
"64553",1637,1543
"64554",1637,1549
"64555",1637,1550
"64556",1637,1552
"64557",1637,1553
"64558",1637,1563
"64559",1637,1564
"64560",1637,1569
"64561",1637,1584
"64562",1637,1607
"64563",1637,1612
"64564",1637,1620
"64565",1637,1624
"64566",1637,1625
"64567",1637,1629
"64568",1637,1643
"64569",1637,1651
"64570",1637,1654
"64571",1637,1664
"64572",1637,1673
"64573",1637,1675
"64574",1637,1679
"64575",1637,1680
"64576",1637,1683
"64577",1637,1690
"64578",1637,1691
"64579",1637,1700
"64580",1637,1708
"64581",1637,1709
"64582",1637,1717
"64583",1637,1722
"64584",1637,1727
"64585",1637,1750
"64586",1637,1751
"64587",1637,1752
"64588",1637,1754
"64589",1637,1762
"64590",1637,1765
"64591",1637,1766
"64592",1637,1769
"64593",1637,1776
"64594",1637,1781
"64595",1637,1783
"64596",1637,1790
"64597",1637,1794
"64598",1638,1409
"64599",1638,1411
"64600",1638,1416
"64601",1638,1421
"64602",1638,1437
"64603",1638,1438
"64604",1638,1440
"64605",1638,1443
"64606",1638,1472
"64607",1638,1477
"64608",1638,1478
"64609",1638,1486
"64610",1638,1492
"64611",1638,1494
"64612",1638,1497
"64613",1638,1502
"64614",1638,1518
"64615",1638,1519
"64616",1638,1520
"64617",1638,1528
"64618",1638,1532
"64619",1638,1533
"64620",1638,1535
"64621",1638,1537
"64622",1638,1559
"64623",1638,1564
"64624",1638,1565
"64625",1638,1567
"64626",1638,1571
"64627",1638,1572
"64628",1638,1573
"64629",1638,1578
"64630",1638,1580
"64631",1638,1583
"64632",1638,1584
"64633",1638,1587
"64634",1638,1589
"64635",1638,1594
"64636",1638,1597
"64637",1638,1598
"64638",1638,1600
"64639",1638,1601
"64640",1638,1605
"64641",1638,1620
"64642",1638,1621
"64643",1638,1630
"64644",1638,1636
"64645",1638,1639
"64646",1638,1644
"64647",1638,1645
"64648",1638,1649
"64649",1638,1650
"64650",1638,1653
"64651",1638,1655
"64652",1638,1661
"64653",1638,1663
"64654",1638,1671
"64655",1638,1674
"64656",1638,1686
"64657",1638,1691
"64658",1638,1698
"64659",1638,1707
"64660",1638,1719
"64661",1638,1721
"64662",1638,1723
"64663",1638,1731
"64664",1638,1732
"64665",1638,1752
"64666",1638,1754
"64667",1638,1760
"64668",1638,1763
"64669",1638,1768
"64670",1638,1777
"64671",1638,1781
"64672",1638,1789
"64673",1638,1791
"64674",1639,1204
"64675",1639,1401
"64676",1639,1409
"64677",1639,1410
"64678",1639,1417
"64679",1639,1421
"64680",1639,1431
"64681",1639,1432
"64682",1639,1434
"64683",1639,1435
"64684",1639,1436
"64685",1639,1442
"64686",1639,1463
"64687",1639,1469
"64688",1639,1481
"64689",1639,1483
"64690",1639,1486
"64691",1639,1493
"64692",1639,1494
"64693",1639,1504
"64694",1639,1507
"64695",1639,1518
"64696",1639,1524
"64697",1639,1526
"64698",1639,1528
"64699",1639,1537
"64700",1639,1539
"64701",1639,1543
"64702",1639,1547
"64703",1639,1550
"64704",1639,1552
"64705",1639,1555
"64706",1639,1558
"64707",1639,1572
"64708",1639,1577
"64709",1639,1579
"64710",1639,1586
"64711",1639,1588
"64712",1639,1591
"64713",1639,1597
"64714",1639,1607
"64715",1639,1609
"64716",1639,1635
"64717",1639,1636
"64718",1639,1638
"64719",1639,1640
"64720",1639,1643
"64721",1639,1645
"64722",1639,1646
"64723",1639,1651
"64724",1639,1658
"64725",1639,1660
"64726",1639,1661
"64727",1639,1672
"64728",1639,1676
"64729",1639,1678
"64730",1639,1688
"64731",1639,1692
"64732",1639,1695
"64733",1639,1696
"64734",1639,1706
"64735",1639,1708
"64736",1639,1721
"64737",1639,1734
"64738",1639,1736
"64739",1639,1740
"64740",1639,1741
"64741",1639,1746
"64742",1639,1748
"64743",1639,1750
"64744",1639,1753
"64745",1639,1760
"64746",1639,1762
"64747",1639,1763
"64748",1639,1765
"64749",1639,1773
"64750",1639,1783
"64751",1639,1787
"64752",1639,1790
"64753",1640,1404
"64754",1640,1405
"64755",1640,1416
"64756",1640,1430
"64757",1640,1431
"64758",1640,1434
"64759",1640,1441
"64760",1640,1442
"64761",1640,1443
"64762",1640,1445
"64763",1640,1456
"64764",1640,1458
"64765",1640,1462
"64766",1640,1464
"64767",1640,1467
"64768",1640,1470
"64769",1640,1476
"64770",1640,1481
"64771",1640,1488
"64772",1640,1495
"64773",1640,1497
"64774",1640,1498
"64775",1640,1501
"64776",1640,1507
"64777",1640,1512
"64778",1640,1520
"64779",1640,1526
"64780",1640,1532
"64781",1640,1533
"64782",1640,1539
"64783",1640,1540
"64784",1640,1542
"64785",1640,1543
"64786",1640,1547
"64787",1640,1557
"64788",1640,1566
"64789",1640,1573
"64790",1640,1581
"64791",1640,1585
"64792",1640,1586
"64793",1640,1590
"64794",1640,1591
"64795",1640,1593
"64796",1640,1621
"64797",1640,1629
"64798",1640,1631
"64799",1640,1639
"64800",1640,1647
"64801",1640,1649
"64802",1640,1660
"64803",1640,1662
"64804",1640,1663
"64805",1640,1666
"64806",1640,1667
"64807",1640,1681
"64808",1640,1690
"64809",1640,1694
"64810",1640,1696
"64811",1640,1698
"64812",1640,1702
"64813",1640,1706
"64814",1640,1708
"64815",1640,1716
"64816",1640,1727
"64817",1640,1729
"64818",1640,1731
"64819",1640,1742
"64820",1640,1750
"64821",1640,1755
"64822",1640,1756
"64823",1640,1757
"64824",1640,1759
"64825",1640,1762
"64826",1640,1763
"64827",1640,1767
"64828",1640,1769
"64829",1640,1770
"64830",1640,1775
"64831",1640,1777
"64832",1640,1783
"64833",1640,1784
"64834",1640,1785
"64835",1640,1797
"64836",1641,1401
"64837",1641,1402
"64838",1641,1406
"64839",1641,1409
"64840",1641,1411
"64841",1641,1412
"64842",1641,1415
"64843",1641,1416
"64844",1641,1418
"64845",1641,1422
"64846",1641,1423
"64847",1641,1428
"64848",1641,1438
"64849",1641,1441
"64850",1641,1443
"64851",1641,1446
"64852",1641,1454
"64853",1641,1457
"64854",1641,1461
"64855",1641,1469
"64856",1641,1470
"64857",1641,1475
"64858",1641,1481
"64859",1641,1482
"64860",1641,1491
"64861",1641,1498
"64862",1641,1502
"64863",1641,1507
"64864",1641,1512
"64865",1641,1513
"64866",1641,1516
"64867",1641,1520
"64868",1641,1531
"64869",1641,1545
"64870",1641,1549
"64871",1641,1555
"64872",1641,1565
"64873",1641,1577
"64874",1641,1588
"64875",1641,1589
"64876",1641,1591
"64877",1641,1597
"64878",1641,1603
"64879",1641,1607
"64880",1641,1612
"64881",1641,1631
"64882",1641,1633
"64883",1641,1635
"64884",1641,1659
"64885",1641,1683
"64886",1641,1684
"64887",1641,1686
"64888",1641,1699
"64889",1641,1700
"64890",1641,1701
"64891",1641,1703
"64892",1641,1706
"64893",1641,1711
"64894",1641,1717
"64895",1641,1718
"64896",1641,1726
"64897",1641,1729
"64898",1641,1734
"64899",1641,1742
"64900",1641,1759
"64901",1641,1765
"64902",1641,1767
"64903",1641,1771
"64904",1641,1773
"64905",1641,1783
"64906",1641,1785
"64907",1641,1793
"64908",1641,1795
"64909",1642,1403
"64910",1642,1406
"64911",1642,1408
"64912",1642,1418
"64913",1642,1421
"64914",1642,1431
"64915",1642,1432
"64916",1642,1436
"64917",1642,1437
"64918",1642,1439
"64919",1642,1444
"64920",1642,1445
"64921",1642,1447
"64922",1642,1449
"64923",1642,1454
"64924",1642,1455
"64925",1642,1456
"64926",1642,1458
"64927",1642,1459
"64928",1642,1461
"64929",1642,1462
"64930",1642,1464
"64931",1642,1465
"64932",1642,1471
"64933",1642,1474
"64934",1642,1475
"64935",1642,1492
"64936",1642,1506
"64937",1642,1512
"64938",1642,1520
"64939",1642,1524
"64940",1642,1528
"64941",1642,1535
"64942",1642,1537
"64943",1642,1541
"64944",1642,1547
"64945",1642,1549
"64946",1642,1567
"64947",1642,1578
"64948",1642,1580
"64949",1642,1583
"64950",1642,1584
"64951",1642,1587
"64952",1642,1588
"64953",1642,1589
"64954",1642,1590
"64955",1642,1595
"64956",1642,1604
"64957",1642,1610
"64958",1642,1613
"64959",1642,1621
"64960",1642,1622
"64961",1642,1623
"64962",1642,1624
"64963",1642,1629
"64964",1642,1634
"64965",1642,1645
"64966",1642,1648
"64967",1642,1652
"64968",1642,1657
"64969",1642,1661
"64970",1642,1662
"64971",1642,1666
"64972",1642,1670
"64973",1642,1689
"64974",1642,1694
"64975",1642,1695
"64976",1642,1697
"64977",1642,1700
"64978",1642,1701
"64979",1642,1703
"64980",1642,1706
"64981",1642,1709
"64982",1642,1711
"64983",1642,1718
"64984",1642,1723
"64985",1642,1736
"64986",1642,1745
"64987",1642,1746
"64988",1642,1749
"64989",1642,1759
"64990",1642,1772
"64991",1642,1773
"64992",1642,1782
"64993",1642,1788
"64994",1642,1793
"64995",1642,1800
"64996",1643,1402
"64997",1643,1403
"64998",1643,1410
"64999",1643,1413
"65000",1643,1414
"65001",1643,1427
"65002",1643,1431
"65003",1643,1434
"65004",1643,1436
"65005",1643,1437
"65006",1643,1443
"65007",1643,1465
"65008",1643,1469
"65009",1643,1473
"65010",1643,1482
"65011",1643,1487
"65012",1643,1496
"65013",1643,1501
"65014",1643,1503
"65015",1643,1504
"65016",1643,1517
"65017",1643,1538
"65018",1643,1543
"65019",1643,1546
"65020",1643,1555
"65021",1643,1562
"65022",1643,1565
"65023",1643,1569
"65024",1643,1576
"65025",1643,1581
"65026",1643,1589
"65027",1643,1591
"65028",1643,1595
"65029",1643,1598
"65030",1643,1599
"65031",1643,1610
"65032",1643,1613
"65033",1643,1614
"65034",1643,1626
"65035",1643,1629
"65036",1643,1630
"65037",1643,1632
"65038",1643,1637
"65039",1643,1639
"65040",1643,1644
"65041",1643,1645
"65042",1643,1656
"65043",1643,1667
"65044",1643,1672
"65045",1643,1676
"65046",1643,1679
"65047",1643,1690
"65048",1643,1691
"65049",1643,1692
"65050",1643,1701
"65051",1643,1703
"65052",1643,1706
"65053",1643,1708
"65054",1643,1711
"65055",1643,1713
"65056",1643,1717
"65057",1643,1735
"65058",1643,1740
"65059",1643,1753
"65060",1643,1776
"65061",1643,1781
"65062",1643,1784
"65063",1643,1793
"65064",1643,1794
"65065",1643,1796
"65066",1643,1799
"65067",1644,687
"65068",1644,1008
"65069",1644,1406
"65070",1644,1411
"65071",1644,1413
"65072",1644,1419
"65073",1644,1425
"65074",1644,1427
"65075",1644,1429
"65076",1644,1434
"65077",1644,1435
"65078",1644,1439
"65079",1644,1441
"65080",1644,1442
"65081",1644,1448
"65082",1644,1451
"65083",1644,1456
"65084",1644,1458
"65085",1644,1464
"65086",1644,1470
"65087",1644,1471
"65088",1644,1473
"65089",1644,1482
"65090",1644,1486
"65091",1644,1487
"65092",1644,1488
"65093",1644,1497
"65094",1644,1499
"65095",1644,1504
"65096",1644,1506
"65097",1644,1507
"65098",1644,1512
"65099",1644,1514
"65100",1644,1522
"65101",1644,1525
"65102",1644,1526
"65103",1644,1546
"65104",1644,1557
"65105",1644,1560
"65106",1644,1561
"65107",1644,1571
"65108",1644,1574
"65109",1644,1582
"65110",1644,1583
"65111",1644,1585
"65112",1644,1586
"65113",1644,1587
"65114",1644,1596
"65115",1644,1597
"65116",1644,1601
"65117",1644,1606
"65118",1644,1608
"65119",1644,1618
"65120",1644,1622
"65121",1644,1623
"65122",1644,1627
"65123",1644,1628
"65124",1644,1632
"65125",1644,1635
"65126",1644,1636
"65127",1644,1638
"65128",1644,1643
"65129",1644,1646
"65130",1644,1650
"65131",1644,1652
"65132",1644,1664
"65133",1644,1666
"65134",1644,1671
"65135",1644,1680
"65136",1644,1682
"65137",1644,1693
"65138",1644,1698
"65139",1644,1701
"65140",1644,1703
"65141",1644,1704
"65142",1644,1705
"65143",1644,1706
"65144",1644,1711
"65145",1644,1720
"65146",1644,1733
"65147",1644,1743
"65148",1644,1744
"65149",1644,1745
"65150",1644,1746
"65151",1644,1755
"65152",1644,1756
"65153",1644,1764
"65154",1644,1765
"65155",1644,1768
"65156",1644,1771
"65157",1644,1773
"65158",1644,1776
"65159",1644,1786
"65160",1644,1795
"65161",1644,1796
"65162",1645,1410
"65163",1645,1420
"65164",1645,1422
"65165",1645,1431
"65166",1645,1439
"65167",1645,1442
"65168",1645,1443
"65169",1645,1453
"65170",1645,1472
"65171",1645,1485
"65172",1645,1488
"65173",1645,1498
"65174",1645,1499
"65175",1645,1509
"65176",1645,1513
"65177",1645,1517
"65178",1645,1518
"65179",1645,1529
"65180",1645,1536
"65181",1645,1537
"65182",1645,1538
"65183",1645,1541
"65184",1645,1554
"65185",1645,1558
"65186",1645,1566
"65187",1645,1568
"65188",1645,1570
"65189",1645,1574
"65190",1645,1580
"65191",1645,1581
"65192",1645,1582
"65193",1645,1588
"65194",1645,1589
"65195",1645,1590
"65196",1645,1591
"65197",1645,1594
"65198",1645,1603
"65199",1645,1612
"65200",1645,1616
"65201",1645,1621
"65202",1645,1638
"65203",1645,1639
"65204",1645,1642
"65205",1645,1643
"65206",1645,1655
